39.826101666667,116.282815
39.8259,116.28305333333
39.825806666667,116.283075
39.825798333333,116.28320833333
39.825615,116.28349333333
39.825373333333,116.28366166667
39.825028333333,116.28374
39.824675,116.28377
39.824266666667,116.28378333333
39.823926666667,116.283805
39.823636666667,116.28381666667
39.823025,116.28391833333
39.822465,116.28395
39.821983333333,116.28397166667
39.821356666667,116.28399833333
39.81875,116.284135
39.818073333333,116.28416333333
39.817341666667,116.28421333333
39.816713333333,116.28423833333
39.81614,116.28425833333
39.81572,116.28426666667
39.815378333333,116.28429166667
39.814898333333,116.28433833333
39.814298333333,116.284395
39.813696666667,116.2844
39.813343333333,116.28439666667
39.813173333333,116.2844
39.812871666667,116.28449333333
39.81238,116.28467666667
39.811891666667,116.28487333333
39.811325,116.28512333333
39.810326666667,116.285485
39.810106666667,116.285595
39.808971666667,116.28606
39.808251666667,116.28636
39.80766,116.28662166667
39.807385,116.28678333333
39.807083333333,116.28700833333
39.806681666667,116.28733166667
39.806166666667,116.287765
39.80561,116.28827166667
39.805306666667,116.28901666667
39.805341666667,116.289985
39.805418333333,116.29100333333
39.805501666667,116.292045
39.805636666667,116.29416666667
39.805426666667,116.29458
39.80505,116.29441833333
39.80456,116.294285
39.804081666667,116.29438666667
39.803631666667,116.29464333333
39.802758333333,116.29495166667
39.802033333333,116.29523666667
39.801348333333,116.295475
39.800708333333,116.29571166667
39.799925,116.29600666667
39.798046666667,116.29668833333
39.797281666667,116.29693833333
39.796703333333,116.29711666667
39.796276666667,116.29726
39.796178333333,116.29754333333
39.796223333333,116.29779333333
39.796293333333,116.298075
39.796448333333,116.2986
39.796601666667,116.29925833333
39.796776666667,116.30007166667
39.79716,116.30168333333
39.79733,116.30241333333
39.797486666667,116.30319
39.797656666667,116.30397833333
39.797716666667,116.30423166667
39.797825,116.304605
39.798288333333,116.306275
39.79831,116.30668666667
39.798305,116.30696333333
39.798175,116.307145
39.79786,116.30734333333
39.797623333333,116.30767666667
39.797078333333,116.30766
39.796498333333,116.30766333333
39.795881666667,116.30767333333
39.79506,116.30766166667
39.7942,116.30767333333
39.793476666667,116.30766166667
39.79311,116.307665
39.792938333333,116.30766666667
39.791145,116.30768333333
39.790223333333,116.30766833333
39.789356666667,116.30765666667
39.788605,116.30765833333
39.788065,116.30766
39.787923333333,116.30764666667
39.787898333333,116.30765666667
39.787608333333,116.30762666667
39.786995,116.30763833333
39.786235,116.30787333333
39.78556,116.30853833333
39.784933333333,116.30955166667
39.784296666667,116.31056
39.783691666667,116.31149666667
39.783148333333,116.31227666667
39.782725,116.312385
39.7817,116.31131333333
39.780931666667,116.310825
39.780071666667,116.310445
39.779255,116.310105
39.777898333333,116.30955
39.777461666667,116.30937666667
39.777245,116.30929166667
39.777235,116.30928333333
39.777093333333,116.30921833333
39.776801666667,116.30905833333
39.776553333333,116.30900833333
39.776518333333,116.309035
39.77653,116.30900333333
39.776523333333,116.30907666667
39.776513333333,116.30905666667
39.776516666667,116.30902666667
39.776606666667,116.30890333333
39.776605,116.308925
39.776615,116.30891833333
39.776615,116.30892833333
39.776626666667,116.30889333333
